VSG,cluster,degree,n
Tb427_000322800:pseudogene,unique,0,941
Tb427_000322900,unique,0,941
Tb427_000324900,unique,0,941
Tb427_000325700,unique,0,941
Tb427_000326600:pseudogene,unique,0,941
Tb427_000327400:pseudogene,unique,0,941
Tb427_000327800,unique,0,941
Tb427_000327900:pseudogene,unique,0,941
Tb427_000328000,unique,0,941
Tb427_000328900:pseudogene,unique,0,941
Tb427_000329100:pseudogene,unique,0,941
Tb427_000329700:pseudogene,unique,0,941
Tb427_000330700,unique,0,941
Tb427_000331300,unique,0,941
Tb427_000331700,unique,0,941
Tb427_000333700:pseudogene,unique,0,941
Tb427_000336900,unique,0,941
Tb427_000338200,unique,0,941
Tb427_000338500,unique,0,941
Tb427_000338900:pseudogene,unique,0,941
Tb427_000340600,unique,0,941
Tb427_000340800,unique,0,941
Tb427_000341500:pseudogene,unique,0,941
Tb427_000341700:pseudogene,unique,0,941
Tb427_000342700,unique,0,941
Tb427_000342800,unique,0,941
Tb427_000342900:pseudogene,unique,0,941
Tb427_000343600,unique,0,941
Tb427_000343800:pseudogene,unique,0,941
Tb427_000344700:pseudogene,unique,0,941
Tb427_000345600:pseudogene,unique,0,941
Tb427_000345900:pseudogene,unique,0,941
Tb427_000346000:pseudogene,unique,0,941
Tb427_000350100,unique,0,941
Tb427_000350800:pseudogene,unique,0,941
Tb427_000354000,unique,0,941
Tb427_000356500,unique,0,941
Tb427_000356600,unique,0,941
Tb427_000357000:pseudogene,unique,0,941
Tb427_000357500:pseudogene,unique,0,941
Tb427_000358000,unique,0,941
Tb427_000359200,unique,0,941
Tb427_000359600:pseudogene,unique,0,941
Tb427_000360200:pseudogene,unique,0,941
Tb427_000363700,unique,0,941
Tb427_000367700,unique,0,941
Tb427_000368600,unique,0,941
Tb427_000368700:pseudogene,unique,0,941
Tb427_000369100,unique,0,941
Tb427_000370000,unique,0,941
Tb427_000373000,unique,0,941
Tb427_000373700,unique,0,941
Tb427_000374000:pseudogene,unique,0,941
Tb427_000376300:pseudogene,unique,0,941
Tb427_000376800:pseudogene,unique,0,941
Tb427_000377000:pseudogene,unique,0,941
Tb427_000377200,unique,0,941
Tb427_000377600:pseudogene,unique,0,941
Tb427_000379200:pseudogene,unique,0,941
Tb427_000384900,unique,0,941
Tb427_000389800:pseudogene,unique,0,941
Tb427_000390900,unique,0,941
Tb427_000391200,unique,0,941
Tb427_000391600,unique,0,941
Tb427_000392600:pseudogene,unique,0,941
Tb427_000392700:pseudogene,unique,0,941
Tb427_000392800:pseudogene,unique,0,941
Tb427_000393100:pseudogene,unique,0,941
Tb427_000398100:pseudogene,unique,0,941
Tb427_000398400:pseudogene,unique,0,941
Tb427_000399600:pseudogene,unique,0,941
Tb427_000400300,unique,0,941
Tb427_000400400:pseudogene,unique,0,941
Tb427_000403500:pseudogene,unique,0,941
Tb427_000405800:pseudogene,unique,0,941
Tb427_000406000,unique,0,941
Tb427_000406100,unique,0,941
Tb427_000410200,unique,0,941
Tb427_000411000:pseudogene,unique,0,941
Tb427_000411700:pseudogene,unique,0,941
Tb427_000414000,unique,0,941
Tb427_000414200:pseudogene,unique,0,941
Tb427_000414900,unique,0,941
Tb427_000415000:pseudogene,unique,0,941
Tb427_000415700,unique,0,941
Tb427_000416600,unique,0,941
Tb427_000417700:pseudogene,unique,0,941
Tb427_000418900:pseudogene,unique,0,941
Tb427_000420900,unique,0,941
Tb427_000421300,unique,0,941
Tb427_000423500:pseudogene,unique,0,941
Tb427_000424600:pseudogene,unique,0,941
Tb427_000425200:pseudogene,unique,0,941
Tb427_000425300,unique,0,941
Tb427_000432500:pseudogene,unique,0,941
Tb427_000432800,unique,0,941
Tb427_000433000:pseudogene,unique,0,941
Tb427_000433100:pseudogene,unique,0,941
Tb427_000433300,unique,0,941
Tb427_000433800,unique,0,941
Tb427_000433900:pseudogene,unique,0,941
Tb427_000434900:pseudogene,unique,0,941
Tb427_000436200,unique,0,941
Tb427_000436800:pseudogene,unique,0,941
Tb427_000437100:pseudogene,unique,0,941
Tb427_000437400,unique,0,941
Tb427_000437500:pseudogene,unique,0,941
Tb427_000438300:pseudogene,unique,0,941
Tb427_000438400,unique,0,941
Tb427_000438900:pseudogene,unique,0,941
Tb427_000442100,unique,0,941
Tb427_000444200,unique,0,941
Tb427_000446100,unique,0,941
Tb427_000446400,unique,0,941
Tb427_000447100:pseudogene,unique,0,941
Tb427_000447400:pseudogene,unique,0,941
Tb427_000447500:pseudogene,unique,0,941
Tb427_000451500:pseudogene,unique,0,941
Tb427_000451600:pseudogene,unique,0,941
Tb427_000452900:pseudogene,unique,0,941
Tb427_000453100:pseudogene,unique,0,941
Tb427_000454300,unique,0,941
Tb427_000454800,unique,0,941
Tb427_000456000:pseudogene,unique,0,941
Tb427_000459600,unique,0,941
Tb427_000459700:pseudogene,unique,0,941
Tb427_000460000:pseudogene,unique,0,941
Tb427_000461200:pseudogene,unique,0,941
Tb427_000465800:pseudogene,unique,0,941
Tb427_000469900:pseudogene,unique,0,941
Tb427_000473400,unique,0,941
Tb427_000474100:pseudogene,unique,0,941
Tb427_000476400:pseudogene,unique,0,941
Tb427_000476500:pseudogene,unique,0,941
Tb427_000479100,unique,0,941
Tb427_000479900,unique,0,941
Tb427_000480200,unique,0,941
Tb427_000480500,unique,0,941
Tb427_000480700,unique,0,941
Tb427_000481200:pseudogene,unique,0,941
Tb427_000482900,unique,0,941
Tb427_000483600,unique,0,941
Tb427_000483700:pseudogene,unique,0,941
Tb427_000486300,unique,0,941
Tb427_000486700,unique,0,941
Tb427_000487400,unique,0,941
Tb427_000487500:pseudogene,unique,0,941
Tb427_000488100:pseudogene,unique,0,941
Tb427_000492800:pseudogene,unique,0,941
Tb427_000493100,unique,0,941
Tb427_000493400:pseudogene,unique,0,941
Tb427_000494200:pseudogene,unique,0,941
Tb427_000494600,unique,0,941
Tb427_000495400:pseudogene,unique,0,941
Tb427_000496400:pseudogene,unique,0,941
Tb427_000496500:pseudogene,unique,0,941
Tb427_000496700,unique,0,941
Tb427_000496800,unique,0,941
Tb427_000506400:pseudogene,unique,0,941
Tb427_000509100:pseudogene,unique,0,941
Tb427_000510700:pseudogene,unique,0,941
Tb427_000511600:pseudogene,unique,0,941
Tb427_000512200,unique,0,941
Tb427_000514300:pseudogene,unique,0,941
Tb427_000515200,unique,0,941
Tb427_000515300,unique,0,941
Tb427_000517300,unique,0,941
Tb427_000520100:pseudogene,unique,0,941
Tb427_000521200:pseudogene,unique,0,941
Tb427_000522200,unique,0,941
Tb427_000523900:pseudogene,unique,0,941
Tb427_000524000,unique,0,941
Tb427_000524400:pseudogene,unique,0,941
Tb427_000526100:pseudogene,unique,0,941
Tb427_000526500:pseudogene,unique,0,941
Tb427_000526600,unique,0,941
Tb427_000526700:pseudogene,unique,0,941
Tb427_000529200:pseudogene,unique,0,941
Tb427_000529700:pseudogene,unique,0,941
Tb427_000531100,unique,0,941
Tb427_000531600:pseudogene,unique,0,941
Tb427_000531800:pseudogene,unique,0,941
Tb427_000533000:pseudogene,unique,0,941
Tb427_000533300:pseudogene,unique,0,941
Tb427_000535900,unique,0,941
Tb427_000537400:pseudogene,unique,0,941
Tb427_000537600,unique,0,941
Tb427_000539500,unique,0,941
Tb427_000541900:pseudogene,unique,0,941
Tb427_000542100,unique,0,941
Tb427_000542300,unique,0,941
Tb427_000542400,unique,0,941
Tb427_000547300,unique,0,941
Tb427_000547700,unique,0,941
Tb427_000548900,unique,0,941
Tb427_000549900:pseudogene,unique,0,941
Tb427_000550100:pseudogene,unique,0,941
Tb427_000550300:pseudogene,unique,0,941
Tb427_000550400:pseudogene,unique,0,941
Tb427_000550900,unique,0,941
Tb427_000552000,unique,0,941
Tb427_000552300:pseudogene,unique,0,941
Tb427_000553600,unique,0,941
Tb427_000553800,unique,0,941
Tb427_000553900,unique,0,941
Tb427_000554200:pseudogene,unique,0,941
Tb427_000555300,unique,0,941
Tb427_000556000:pseudogene,unique,0,941
Tb427_000560300,unique,0,941
Tb427_000561500,unique,0,941
Tb427_000561800:pseudogene,unique,0,941
Tb427_000562700:pseudogene,unique,0,941
Tb427_000562800,unique,0,941
Tb427_000564700,unique,0,941
Tb427_000564900:pseudogene,unique,0,941
Tb427_000566100,unique,0,941
Tb427_000566300:pseudogene,unique,0,941
Tb427_000566400:pseudogene,unique,0,941
Tb427_000568200:pseudogene,unique,0,941
Tb427_000568700:pseudogene,unique,0,941
Tb427_000570200:pseudogene,unique,0,941
Tb427_000571400:pseudogene,unique,0,941
Tb427_000575800:pseudogene,unique,0,941
Tb427_000577000:pseudogene,unique,0,941
Tb427_000578200,unique,0,941
Tb427_000581600,unique,0,941
Tb427_000581900:pseudogene,unique,0,941
Tb427_000584700,unique,0,941
Tb427_000587300,unique,0,941
Tb427_000587900:pseudogene,unique,0,941
Tb427_000588700:pseudogene,unique,0,941
Tb427_000588800,unique,0,941
Tb427_000589200:pseudogene,unique,0,941
Tb427_000590000,unique,0,941
Tb427_000592800:pseudogene,unique,0,941
Tb427_000592900,unique,0,941
Tb427_000593500:pseudogene,unique,0,941
Tb427_000594000:pseudogene,unique,0,941
Tb427_000594200,unique,0,941
Tb427_000594300:pseudogene,unique,0,941
Tb427_000595900:pseudogene,unique,0,941
Tb427_000596400,unique,0,941
Tb427_000596700:pseudogene,unique,0,941
Tb427_000596800:pseudogene,unique,0,941
Tb427_000596900:pseudogene,unique,0,941
Tb427_000598800,unique,0,941
Tb427_000599300:pseudogene,unique,0,941
Tb427_000601700:pseudogene,unique,0,941
Tb427_000603800:pseudogene,unique,0,941
Tb427_000603900:pseudogene,unique,0,941
Tb427_000605300:pseudogene,unique,0,941
Tb427_000606100:pseudogene,unique,0,941
Tb427_000607000,unique,0,941
Tb427_000608200,unique,0,941
Tb427_000610500:pseudogene,unique,0,941
Tb427_000610700:pseudogene,unique,0,941
Tb427_000610800:pseudogene,unique,0,941
Tb427_000611100,unique,0,941
Tb427_000612300,unique,0,941
Tb427_000612800,unique,0,941
Tb427_000613800:pseudogene,unique,0,941
Tb427_000615900,unique,0,941
Tb427_000616900:pseudogene,unique,0,941
Tb427_000617300,unique,0,941
Tb427_000617900:pseudogene,unique,0,941
Tb427_000619300:pseudogene,unique,0,941
Tb427_000619600:pseudogene,unique,0,941
Tb427_000620100:pseudogene,unique,0,941
Tb427_000620200:pseudogene,unique,0,941
Tb427_000620400:pseudogene,unique,0,941
Tb427_000620600:pseudogene,unique,0,941
Tb427_000621300:pseudogene,unique,0,941
Tb427_000626100:pseudogene,unique,0,941
Tb427_000627000,unique,0,941
Tb427_000629700,unique,0,941
Tb427_000630100,unique,0,941
Tb427_000630400,unique,0,941
Tb427_000630900,unique,0,941
Tb427_000631100,unique,0,941
Tb427_000631300:pseudogene,unique,0,941
Tb427_000631800,unique,0,941
Tb427_000632200,unique,0,941
Tb427_000632300,unique,0,941
Tb427_000632500,unique,0,941
Tb427_000632800,unique,0,941
Tb427_000633500,unique,0,941
Tb427_000633600,unique,0,941
Tb427_000633800,unique,0,941
Tb427_000634100:pseudogene,unique,0,941
Tb427_000634700,unique,0,941
Tb427_000636700,unique,0,941
Tb427_000684800,unique,0,941
Tb427_000732100,unique,0,941
Tb427_000788300:pseudogene,unique,0,941
Tb427_000789200,unique,0,941
Tb427_000789400,unique,0,941
Tb427_000795400,unique,0,941
Tb427_000800500,unique,0,941
Tb427_000804600,unique,0,941
Tb427_000836200:pseudogene,unique,0,941
Tb427_000843600,unique,0,941
Tb427_000844500,unique,0,941
Tb427_020033400,unique,0,941
Tb427_020033500,unique,0,941
Tb427_020033700:pseudogene,unique,0,941
Tb427_030014700,unique,0,941
Tb427_030024900:pseudogene,unique,0,941
Tb427_030025300,unique,0,941
Tb427_040035200:pseudogene,unique,0,941
Tb427_040035300,unique,0,941
Tb427_050006200,unique,0,941
Tb427_050011300,unique,0,941
Tb427_050046700,unique,0,941
Tb427_060008600:pseudogene,unique,0,941
Tb427_060016800,unique,0,941
Tb427_070005400,unique,0,941
Tb427_070071000:pseudogene,unique,0,941
Tb427_070071100,unique,0,941
Tb427_090009900,unique,0,941
Tb427_090010900:pseudogene,unique,0,941
Tb427_090041200,unique,0,941
Tb427_090041300,unique,0,941
Tb427_100061000,unique,0,941
Tb427_100061100,unique,0,941
Tb427_100077600:pseudogene,unique,0,941
Tb427_100108800,unique,0,941
Tb427_100108900,unique,0,941
Tb427_100109000,unique,0,941
Tb427_100109100,unique,0,941
Tb427_110046300,unique,0,941
Tb427_110143800,unique,0,941
Tb427_110164100,unique,0,941
Tb427_110164200,unique,0,941
Tb427_110164300,unique,0,941
Tb427_110164400,unique,0,941
Tb427_000028500,unique,0,941
Tb427_000031700,unique,0,941
Tb427_000036700:pseudogene,unique,0,941
Tb427_000038600,unique,0,941
Tb427_000041100:pseudogene,unique,0,941
Tb427_000042400,unique,0,941
Tb427_000042600,unique,0,941
Tb427_000044300,unique,0,941
Tb427_000045400,unique,0,941
Tb427_000048900:pseudogene,unique,0,941
Tb427_000051200,unique,0,941
Tb427_000051300:pseudogene,unique,0,941
Tb427_000051500:pseudogene,unique,0,941
Tb427_000053800,unique,0,941
Tb427_000061800:pseudogene,unique,0,941
Tb427_000062400,unique,0,941
Tb427_000064200,unique,0,941
Tb427_000065000,unique,0,941
Tb427_000071600:pseudogene,unique,0,941
Tb427_000071800,unique,0,941
Tb427_000076100,unique,0,941
Tb427_000077600,unique,0,941
Tb427_000078300,unique,0,941
Tb427_000083900:pseudogene,unique,0,941
Tb427_000091100:pseudogene,unique,0,941
Tb427_000093500:pseudogene,unique,0,941
Tb427_000096100,unique,0,941
Tb427_000096300:pseudogene,unique,0,941
Tb427_000101400:pseudogene,unique,0,941
Tb427_000102200,unique,0,941
Tb427_000102800,unique,0,941
Tb427_000103500,unique,0,941
Tb427_000104000,unique,0,941
Tb427_000106700,unique,0,941
Tb427_000109700,unique,0,941
Tb427_000109800,unique,0,941
Tb427_000111700,unique,0,941
Tb427_000113700:pseudogene,unique,0,941
Tb427_000119200,unique,0,941
Tb427_000120900,unique,0,941
Tb427_000123300,unique,0,941
Tb427_000125100,unique,0,941
Tb427_000132700,unique,0,941
Tb427_000143000:pseudogene,unique,0,941
Tb427_000143900,unique,0,941
Tb427_000144300:pseudogene,unique,0,941
Tb427_000147700,unique,0,941
Tb427_000153000:pseudogene,unique,0,941
Tb427_000153500:pseudogene,unique,0,941
Tb427_000156700,unique,0,941
Tb427_000157700,unique,0,941
Tb427_000158000,unique,0,941
Tb427_000161600,unique,0,941
Tb427_000162500:pseudogene,unique,0,941
Tb427_000168900,unique,0,941
Tb427_000171100,unique,0,941
Tb427_000171900,unique,0,941
Tb427_000175500:pseudogene,unique,0,941
Tb427_000175600,unique,0,941
Tb427_000176100,unique,0,941
Tb427_000176200:pseudogene,unique,0,941
Tb427_000176400,unique,0,941
Tb427_000178000,unique,0,941
Tb427_000182800,unique,0,941
Tb427_000187200:pseudogene,unique,0,941
Tb427_000188100,unique,0,941
Tb427_000189600:pseudogene,unique,0,941
Tb427_000192100,unique,0,941
Tb427_000193600,unique,0,941
Tb427_000198200,unique,0,941
Tb427_000202300:pseudogene,unique,0,941
Tb427_000206200:pseudogene,unique,0,941
Tb427_000207100:pseudogene,unique,0,941
Tb427_000211000:pseudogene,unique,0,941
Tb427_000211500:pseudogene,unique,0,941
Tb427_000211800:pseudogene,unique,0,941
Tb427_000213100,unique,0,941
Tb427_000216300,unique,0,941
Tb427_000226300:pseudogene,unique,0,941
Tb427_000227100,unique,0,941
Tb427_000229000,unique,0,941
Tb427_000229700,unique,0,941
Tb427_000233000,unique,0,941
Tb427_000233200,unique,0,941
Tb427_000234000,unique,0,941
Tb427_000235800,unique,0,941
Tb427_000236500,unique,0,941
Tb427_000238000:pseudogene,unique,0,941
Tb427_000240400:pseudogene,unique,0,941
Tb427_000240700:pseudogene,unique,0,941
Tb427_000246600:pseudogene,unique,0,941
Tb427_000252000,unique,0,941
Tb427_000253500,unique,0,941
Tb427_000254900,unique,0,941
Tb427_000255400,unique,0,941
Tb427_000264500:pseudogene,unique,0,941
Tb427_000267700,unique,0,941
Tb427_000278400,unique,0,941
Tb427_000279700:pseudogene,unique,0,941
Tb427_000288700:pseudogene,unique,0,941
Tb427_000290400,unique,0,941
Tb427_000292800,unique,0,941
Tb427_000300300,unique,0,941
Tb427_000301500,unique,0,941
Tb427_000309800,unique,0,941
Tb427_000313600,unique,0,941
Tb427_000317900,unique,0,941
Tb427_000319600:pseudogene,unique,0,941
Tb427_000323300,unique,0,941
Tb427_000326900:pseudogene,unique,0,941
Tb427_000327300:pseudogene,unique,0,941
Tb427_000329600,unique,0,941
Tb427_000330900,unique,0,941
Tb427_000334500:pseudogene,unique,0,941
Tb427_000334900:pseudogene,unique,0,941
Tb427_000335900,unique,0,941
Tb427_000336800,unique,0,941
Tb427_000345400:pseudogene,unique,0,941
Tb427_000345500:pseudogene,unique,0,941
Tb427_000345700:pseudogene,unique,0,941
Tb427_000346100,unique,0,941
Tb427_000352500,unique,0,941
Tb427_000352600,unique,0,941
Tb427_000352700,unique,0,941
Tb427_000359500,unique,0,941
Tb427_000364500,unique,0,941
Tb427_000367300,unique,0,941
Tb427_000370100:pseudogene,unique,0,941
Tb427_000373800,unique,0,941
Tb427_000377700:pseudogene,unique,0,941
Tb427_000379000,unique,0,941
Tb427_000383500:pseudogene,unique,0,941
Tb427_000384500,unique,0,941
Tb427_000384600,unique,0,941
Tb427_000394700:pseudogene,unique,0,941
Tb427_000395700,unique,0,941
Tb427_000399100,unique,0,941
Tb427_000399300,unique,0,941
Tb427_000403100:pseudogene,unique,0,941
Tb427_000405600:pseudogene,unique,0,941
Tb427_000411100:pseudogene,unique,0,941
Tb427_000411400,unique,0,941
Tb427_000417800:pseudogene,unique,0,941
Tb427_000418000,unique,0,941
Tb427_000419800,unique,0,941
Tb427_000425100:pseudogene,unique,0,941
Tb427_000442800,unique,0,941
Tb427_000448800:pseudogene,unique,0,941
Tb427_000449000,unique,0,941
Tb427_000451300,unique,0,941
Tb427_000454000,unique,0,941
Tb427_000454100,unique,0,941
Tb427_000461100:pseudogene,unique,0,941
Tb427_000461300,unique,0,941
Tb427_000462700,unique,0,941
Tb427_000465900,unique,0,941
Tb427_000468000:pseudogene,unique,0,941
Tb427_000471100,unique,0,941
Tb427_000472900:pseudogene,unique,0,941
Tb427_000475400,unique,0,941
Tb427_000483300:pseudogene,unique,0,941
Tb427_000489200:pseudogene,unique,0,941
Tb427_000494400,unique,0,941
Tb427_000496600,unique,0,941
Tb427_000500100,unique,0,941
Tb427_000503200:pseudogene,unique,0,941
Tb427_000506000:pseudogene,unique,0,941
Tb427_000508300,unique,0,941
Tb427_000510500:pseudogene,unique,0,941
Tb427_000518200,unique,0,941
Tb427_000518600:pseudogene,unique,0,941
Tb427_000524100,unique,0,941
Tb427_000527000:pseudogene,unique,0,941
Tb427_000532500:pseudogene,unique,0,941
Tb427_000537300:pseudogene,unique,0,941
Tb427_000541500,unique,0,941
Tb427_000551300,unique,0,941
Tb427_000551700,unique,0,941
Tb427_000551900:pseudogene,unique,0,941
Tb427_000552400:pseudogene,unique,0,941
Tb427_000555200,unique,0,941
Tb427_000558900,unique,0,941
Tb427_000563100,unique,0,941
Tb427_000566000,unique,0,941
Tb427_000566200:pseudogene,unique,0,941
Tb427_000566900,unique,0,941
Tb427_000567300,unique,0,941
Tb427_000568600,unique,0,941
Tb427_000570900,unique,0,941
Tb427_000576900,unique,0,941
Tb427_000577600:pseudogene,unique,0,941
Tb427_000577700,unique,0,941
Tb427_000578000:pseudogene,unique,0,941
Tb427_000578100,unique,0,941
Tb427_000580300,unique,0,941
Tb427_000580400,unique,0,941
Tb427_000585100,unique,0,941
Tb427_000585200,unique,0,941
Tb427_000586200:pseudogene,unique,0,941
Tb427_000589300,unique,0,941
Tb427_000589400,unique,0,941
Tb427_000593700:pseudogene,unique,0,941
Tb427_000593800,unique,0,941
Tb427_000593900:pseudogene,unique,0,941
Tb427_000594100:pseudogene,unique,0,941
Tb427_000601800,unique,0,941
Tb427_000602000,unique,0,941
Tb427_000604100:pseudogene,unique,0,941
Tb427_000614300,unique,0,941
Tb427_000616800,unique,0,941
Tb427_000618400,unique,0,941
Tb427_000618600,unique,0,941
Tb427_000624900:pseudogene,unique,0,941
Tb427_000625800,unique,0,941
Tb427_000629800,unique,0,941
Tb427_000631000:pseudogene,unique,0,941
Tb427_000631900:pseudogene,unique,0,941
Tb427_000633200,unique,0,941
Tb427_000634600,unique,0,941
Tb427_000698200,unique,0,941
Tb427_000726800:pseudogene,unique,0,941
Tb427_000757300:pseudogene,unique,0,941
Tb427_000763300,unique,0,941
Tb427_000792500,unique,0,941
Tb427_000833800,unique,0,941
Tb427_000839700,unique,0,941
Tb427_000845300,unique,0,941
Tb427_000845900,unique,0,941
Tb427_000847100,unique,0,941
Tb427_000847400,unique,0,941
Tb427_000847900,unique,0,941
Tb427_000848000,unique,0,941
Tb427_000848300,unique,0,941
Tb427_000848900,unique,0,941
Tb427_000850100,unique,0,941
Tb427_000850200,unique,0,941
Tb427_000850300,unique,0,941
Tb427_000850400,unique,0,941
Tb427_000850500,unique,0,941
Tb427_000850600,unique,0,941
Tb427_000850800,unique,0,941
Tb427_000850900,unique,0,941
Tb427_000851100,unique,0,941
Tb427_000851300,unique,0,941
Tb427_000851700,unique,0,941
Tb427_000851800,unique,0,941
Tb427_000852300,unique,0,941
Tb427_000854700,unique,0,941
Tb427_000854800,unique,0,941
Tb427_000855200,unique,0,941
Tb427_000855300,unique,0,941
Tb427_000855900,unique,0,941
Tb427_000856500,unique,0,941
Tb427_000857000,unique,0,941
Tb427_000857200,unique,0,941
Tb427_000857700,unique,0,941
Tb427_000858800,unique,0,941
Tb427_000859700,unique,0,941
Tb427_000860000,unique,0,941
Tb427_000860500,unique,0,941
Tb427_000860700,unique,0,941
Tb427_000861900,unique,0,941
Tb427_000863000,unique,0,941
Tb427_010008100,unique,0,941
Tb427_010032100,unique,0,941
Tb427_020025800,unique,0,941
Tb427_020033300,unique,0,941
