VSG,cluster,degree,n
Tbb1125VSG-6848,unique,0,1001
Tbb1125VSG-6850,unique,0,1001
Tbb1125VSG-6852,unique,0,1001
Tbb1125VSG-6853,unique,0,1001
Tbb1125VSG-6855,unique,0,1001
Tbb1125VSG-6858,unique,0,1001
Tbb1125VSG-6859,unique,0,1001
Tbb1125VSG-6866,unique,0,1001
Tbb1125VSG-6867,unique,0,1001
Tbb1125VSG-6872,unique,0,1001
Tbb1125VSG-6873,unique,0,1001
Tbb1125VSG-6874,unique,0,1001
Tbb1125VSG-6875,unique,0,1001
Tbb1125VSG-6880,unique,0,1001
Tbb1125VSG-6881,unique,0,1001
Tbb1125VSG-6884,unique,0,1001
Tbb1125VSG-6888,unique,0,1001
Tbb1125VSG-6893,unique,0,1001
Tbb1125VSG-6894,unique,0,1001
Tbb1125VSG-6895,unique,0,1001
Tbb1125VSG-6897,unique,0,1001
Tbb1125VSG-6903,unique,0,1001
Tbb1125VSG-6904,unique,0,1001
Tbb1125VSG-6909,unique,0,1001
Tbb1125VSG-6910,unique,0,1001
Tbb1125VSG-6914,unique,0,1001
Tbb1125VSG-6921,unique,0,1001
Tbb1125VSG-6922,unique,0,1001
Tbb1125VSG-6928,unique,0,1001
Tbb1125VSG-6935,unique,0,1001
Tbb1125VSG-6948,unique,0,1001
Tbb1125VSG-6950,unique,0,1001
Tbb1125VSG-6954,unique,0,1001
Tbb1125VSG-6956,unique,0,1001
Tbb1125VSG-6968,unique,0,1001
Tbb1125VSG-6981,unique,0,1001
Tbb1125VSG-6984,unique,0,1001
Tbb1125VSG-7000,unique,0,1001
Tbb1125VSG-7003,unique,0,1001
Tbb1125VSG-7005,unique,0,1001
Tbb1125VSG-7013,unique,0,1001
Tbb1125VSG-7019,unique,0,1001
Tbb1125VSG-7021,unique,0,1001
Tbb1125VSG-7032,unique,0,1001
Tbb1125VSG-7035,unique,0,1001
Tbb1125VSG-7050,unique,0,1001
Tbb1125VSG-7054,unique,0,1001
Tbb1125VSG-7058,unique,0,1001
Tbb1125VSG-7064,unique,0,1001
Tbb1125VSG-7065,unique,0,1001
Tbb1125VSG-7075,unique,0,1001
Tbb1125VSG-7081,unique,0,1001
Tbb1125VSG-7085,unique,0,1001
Tbb1125VSG-7091,unique,0,1001
Tbb1125VSG-7102,unique,0,1001
Tbb1125VSG-7103,unique,0,1001
Tbb1125VSG-7107,unique,0,1001
Tbb1125VSG-7110,unique,0,1001
Tbb1125VSG-7111,unique,0,1001
Tbb1125VSG-7115,unique,0,1001
Tbb1125VSG-7125,unique,0,1001
Tbb1125VSG-7129,unique,0,1001
Tbb1125VSG-7133,unique,0,1001
Tbb1125VSG-7134,unique,0,1001
Tbb1125VSG-7150,unique,0,1001
Tbb1125VSG-7152,unique,0,1001
Tbb1125VSG-7158,unique,0,1001
Tbb1125VSG-7164,unique,0,1001
Tbb1125VSG-7165,unique,0,1001
Tbb1125VSG-7172,unique,0,1001
Tbb1125VSG-7189,unique,0,1001
Tbb1125VSG-7192,unique,0,1001
Tbb1125VSG-7206,unique,0,1001
Tbb1125VSG-7219,unique,0,1001
Tbb1125VSG-7225,unique,0,1001
Tbb1125VSG-7227,unique,0,1001
Tbb1125VSG-7228,unique,0,1001
Tbb1125VSG-7231,unique,0,1001
Tbb1125VSG-7235,unique,0,1001
Tbb1125VSG-7246,unique,0,1001
Tbb1125VSG-7249,unique,0,1001
Tbb1125VSG-7255,unique,0,1001
Tbb1125VSG-7257,unique,0,1001
Tbb1125VSG-7268,unique,0,1001
Tbb1125VSG-7271,unique,0,1001
Tbb1125VSG-7273,unique,0,1001
Tbb1125VSG-7282,unique,0,1001
Tbb1125VSG-7283,unique,0,1001
Tbb1125VSG-7288,unique,0,1001
Tbb1125VSG-7293,unique,0,1001
Tbb1125VSG-7294,unique,0,1001
Tbb1125VSG-7300,unique,0,1001
Tbb1125VSG-7309,unique,0,1001
Tbb1125VSG-7314,unique,0,1001
Tbb1125VSG-7318,unique,0,1001
Tbb1125VSG-7321,unique,0,1001
Tbb1125VSG-7322,unique,0,1001
Tbb1125VSG-7324,unique,0,1001
Tbb1125VSG-7333,unique,0,1001
Tbb1125VSG-7342,unique,0,1001
Tbb1125VSG-7343,unique,0,1001
Tbb1125VSG-7346,unique,0,1001
Tbb1125VSG-7350,unique,0,1001
Tbb1125VSG-7351,unique,0,1001
Tbb1125VSG-7354,unique,0,1001
Tbb1125VSG-7355,unique,0,1001
Tbb1125VSG-7364,unique,0,1001
Tbb1125VSG-7375,unique,0,1001
Tbb1125VSG-7388,unique,0,1001
Tbb1125VSG-7389,unique,0,1001
Tbb1125VSG-7390,unique,0,1001
Tbb1125VSG-7391,unique,0,1001
Tbb1125VSG-7392,unique,0,1001
Tbb1125VSG-7393,unique,0,1001
Tbb1125VSG-7395,unique,0,1001
Tbb1125VSG-7398,unique,0,1001
Tbb1125VSG-7400,unique,0,1001
Tbb1125VSG-7404,unique,0,1001
Tbb1125VSG-7416,unique,0,1001
Tbb1125VSG-7420,unique,0,1001
Tbb1125VSG-7423,unique,0,1001
Tbb1125VSG-7426,unique,0,1001
Tbb1125VSG-7428,unique,0,1001
Tbb1125VSG-7440,unique,0,1001
Tbb1125VSG-7442,unique,0,1001
Tbb1125VSG-7448,unique,0,1001
Tbb1125VSG-7450,unique,0,1001
Tbb1125VSG-7457,unique,0,1001
Tbb1125VSG-7458,unique,0,1001
Tbb1125VSG-7463,unique,0,1001
Tbb1125VSG-7465,unique,0,1001
Tbb1125VSG-7475,unique,0,1001
Tbb1125VSG-7480,unique,0,1001
Tbb1125VSG-7483,unique,0,1001
Tbb1125VSG-7499,unique,0,1001
Tbb1125VSG-7510,unique,0,1001
Tbb1125VSG-7513,unique,0,1001
Tbb1125VSG-7516,unique,0,1001
Tbb1125VSG-7519,unique,0,1001
Tbb1125VSG-7523,unique,0,1001
Tbb1125VSG-7527,unique,0,1001
Tbb1125VSG-7533,unique,0,1001
Tbb1125VSG-7542,unique,0,1001
Tbb1125VSG-7558,unique,0,1001
Tbb1125VSG-7569,unique,0,1001
Tbb1125VSG-7571,unique,0,1001
Tbb1125VSG-7575,unique,0,1001
Tbb1125VSG-7576,unique,0,1001
Tbb1125VSG-7577,unique,0,1001
Tbb1125VSG-7580,unique,0,1001
Tbb1125VSG-7581,unique,0,1001
Tbb1125VSG-7587,unique,0,1001
Tbb1125VSG-7592,unique,0,1001
Tbb1125VSG-7605,unique,0,1001
Tbb1125VSG-7608,unique,0,1001
Tbb1125VSG-7611,unique,0,1001
Tbb1125VSG-7615,unique,0,1001
Tbb1125VSG-7620,unique,0,1001
Tbb1125VSG-7639,unique,0,1001
Tbb1125VSG-7642,unique,0,1001
Tbb1125VSG-7648,unique,0,1001
Tbb1125VSG-7649,unique,0,1001
Tbb1125VSG-7651,unique,0,1001
Tbb1125VSG-7653,unique,0,1001
Tbb1125VSG-7664,unique,0,1001
Tbb1125VSG-7666,unique,0,1001
Tbb1125VSG-7667,unique,0,1001
Tbb1125VSG-7669,unique,0,1001
Tbb1125VSG-7670,unique,0,1001
Tbb1125VSG-7671,unique,0,1001
Tbb1125VSG-7672,unique,0,1001
Tbb1125VSG-7675,unique,0,1001
Tbb1125VSG-7680,unique,0,1001
Tbb1125VSG-7681,unique,0,1001
Tbb1125VSG-7683,unique,0,1001
Tbb1125VSG-7686,unique,0,1001
Tbb1125VSG-7688,unique,0,1001
Tbb1125VSG-7689,unique,0,1001
Tbb1125VSG-7691,unique,0,1001
Tbb1125VSG-7692,unique,0,1001
Tbb1125VSG-7694,unique,0,1001
Tbb1125VSG-7700,unique,0,1001
Tbb1125VSG-7703,unique,0,1001
Tbb1125VSG-7710,unique,0,1001
Tbb1125VSG-7718,unique,0,1001
Tbb1125VSG-7721,unique,0,1001
Tbb1125VSG-7722,unique,0,1001
Tbb1125VSG-7723,unique,0,1001
Tbb1125VSG-7726,unique,0,1001
Tbb1125VSG-7734,unique,0,1001
Tbb1125VSG-7735,unique,0,1001
Tbb1125VSG-7741,unique,0,1001
Tbb1125VSG-7750,unique,0,1001
Tbb1125VSG-7754,unique,0,1001
Tbb1125VSG-7758,unique,0,1001
Tbb1125VSG-7759,unique,0,1001
Tbb1125VSG-7760,unique,0,1001
